CODGEO,PMIMP,DECUC_Q2,DECUC_Q1,DECUC_Q3,BREV,DECUC_D1,DECUC_D9,DECUC_D1D9,DISP_Q2,DISP_Q1,DISP_Q3,TP60,DISP_D1,DISP_D9,DISP_D1D9,PACT,PPEN,PPSOC,PIMPOT,PPAT,NOTE_FILO,C,C_C2SNP,C_C2SP,NOTE_CNAM,A,APPA,ARSAS,AAAH,NOTE_CNAF,annee
77305,"32,5",12750,6430.0,20350.0,"51,2",1050.0,28280.0,"26,9",15360,11360.0,20810.0,"35,6",8680.0,27030.0,"3,1","66,4","24,5","16,8","-12,6","4,89999999999999",0,19969.0,4654.0,521.0,0.0,5325.0,1761.0,1362.0,587.0,0.0,2022
77333,43,17370,10110.0,24960.0,"34,2",4960.0,34120.0,"6,9",18510,13680.0,24470.0,"22,1",10030.0,31950.0,"3,2","69,7","28,5","9,9","-14,7","6,59999999999999",0,13064.0,1756.0,325.0,0.0,3262.0,1115.0,569.0,482.0,0.0,2022
77350,"70,5",27440,19140.0,37720.0,"11,8",11780.0,51090.0,"4,3",26220,19530.0,34240.0,"7,8",14170.0,45040.0,"3,2","83,8","25,5","3,2","-21,4","8,90000000000001",0,19893.0,706.0,137.0,0.0,3417.0,1013.0,353.0,238.0,0.0,2022
77379,"43,2",16870,9430.0,25620.0,36,3670.0,38120.0,"10,4",18070,13090.0,24890.0,"24,8",9440.0,35060.0,"3,7","69,7","28,1","9,5","-17,9","10,6",0,11472.0,1634.0,317.0,0.0,2946.0,1017.0,523.0,377.0,0.0,2022
77390,"62,2",23330,15630.0,31230.0,"18,5",8640.0,39840.0,"4,6",23060,17040.0,29340.0,"12,1",12180.0,36330.0,3,"86,8","20,5","5,5","-17,5","4,7",0,21780.0,1533.0,230.0,0.0,4272.0,1293.0,521.0,298.0,0.0,2022
77445,"54,8",20650,13030.0,28240.0,"24,9",7300.0,36640.0,5,21100,15590.0,27050.0,"14,5",11640.0,33540.0,"2,9","87,5",17,"8,1","-16,1","3,5",0,29696.0,2427.0,618.0,0.0,6294.0,1944.0,784.0,504.0,0.0,2022
77468,"55,5",19890,11940.0,29100.0,"28,4",6520.0,38230.0,"5,9",20360,14630.0,27490.0,"18,2",10760.0,34920.0,"3,2","85,7",19,"7,6","-16,8","4,5",0,22155.0,1880.0,364.0,0.0,4911.0,1568.0,633.0,351.0,0.0,2022
77514,"58,6",21490,13790.0,29340.0,"22,8",7410.0,37990.0,"5,1",21650,15910.0,27840.0,"14,6",11600.0,34730.0,3,"85,4","19,5","6,9","-16,6","4,79999999999998",0,26045.0,2009.0,310.0,0.0,5489.0,1769.0,760.0,393.0,0.0,2022
78123,"57,8",20810,12100.0,31150.0,"27,1",6140.0,41910.0,"6,8",20840,14530.0,28870.0,"19,4",10500.0,37260.0,"3,5","93,6","14,2","6,8","-18,9","4,30000000000001",0,19144.0,1790.0,327.0,0.0,4053.0,1251.0,541.0,179.0,0.0,2022
78124,"75,4",33280,21100.0,48450.0,"11,8",11830.0,68590.0,"5,8",30970,20970.0,43090.0,"7,9",14210.0,58500.0,"4,1","96,2","16,8","2,5","-24,9","9,40000000000001",0,14614.0,759.0,73.0,0.0,2538.0,555.0,352.0,129.0,0.0,2022
78138,"47,3",16990,9950.0,26560.0,"36,5",5200.0,37210.0,"7,2",18510,13270.0,25630.0,"24,2",9840.0,33910.0,"3,4","81,6","20,1","9,8","-15,9","4,39999999999999",0,11059.0,1553.0,197.0,0.0,2272.0,715.0,394.0,135.0,0.0,2022
78208,"68,6",26000,17300.0,35350.0,"15,6",10020.0,45850.0,"4,6",25160,18380.0,32420.0,"9,7",13160.0,40910.0,"3,1","87,2","22,7","4,3","-19,7","5,5",0,25999.0,1301.0,187.0,0.0,5183.0,1393.0,485.0,221.0,0.0,2022
78297,"64,8",24360,15170.0,35960.0,"19,1",8730.0,49160.0,"5,6",23980,17090.0,33000.0,"11,3",12520.0,43460.0,"3,5","93,9","15,4","5,2","-19,6","5,09999999999999",0,28083.0,1719.0,315.0,0.0,6196.0,1828.0,645.0,350.0,0.0,2022
78335,"46,6",18080,11160.0,26300.0,"31,1",5910.0,34430.0,"5,8",19470,14210.0,25400.0,"19,8",10660.0,32030.0,3,"77,9","22,5","9,4","-15,1","5,3",0,19001.0,2495.0,446.0,0.0,4331.0,1437.0,863.0,372.0,0.0,2022
78361,"41,7",14420,8060.0,23140.0,"44,5",3630.0,33080.0,"9,1",16410,11940.0,22930.0,"31,4",8900.0,30600.0,"3,4","73,5","24,2","12,1","-15,3","5,5",0,45515.0,7746.0,1589.0,0.0,11350.0,3742.0,2411.0,992.0,0.0,2022
78362,"49,3",18630,10790.0,26990.0,"31,5",5740.0,35560.0,"6,2",19500,14080.0,25860.0,"20,4",10240.0,32740.0,"3,2","77,5","24,5","8,7","-15,6","4,89999999999999",0,21407.0,2470.0,446.0,0.0,4854.0,1622.0,721.0,297.0,0.0,2022
78383,"71,1",27040,19240.0,36650.0,"11,9",11520.0,48780.0,"4,2",26170,19720.0,33770.0,"7,9",14200.0,43470.0,"3,1",80,"29,6","3,6","-20,4","7,20000000000002",0,18504.0,802.0,189.0,0.0,3368.0,979.0,353.0,165.0,0.0,2022
78440,"42,1",15800,9710.0,23360.0,"38,6",5100.0,31720.0,"6,2",17530,13090.0,23370.0,"24,7",9920.0,29830.0,3,"73,6","24,6","11,4","-13,8","4,2",0,36380.0,5008.0,883.0,0.0,8032.0,2520.0,1680.0,600.0,0.0,2022
78490,"66,9",25030,15670.0,35280.0,"18,4",9050.0,48210.0,"5,3",24290,17360.0,32440.0,"11,5",12420.0,42480.0,"3,4","88,8","20,8","4,7",-20,"5,7",0,30718.0,1716.0,358.0,0.0,6221.0,1728.0,671.0,537.0,0.0,2022
78498,"62,9",23060,13980.0,34580.0,"22,2",7510.0,48330.0,"6,4",22690,15770.0,31770.0,"15,3",11270.0,42580.0,"3,8","84,4",24,"5,1","-20,2","6,70000000000002",0,39300.0,3180.0,600.0,0.0,8048.0,2569.0,1042.0,469.0,0.0,2022
78586,"64,4",24610,15280.0,35410.0,20,7980.0,47830.0,6,23980,16860.0,32550.0,"13,1",11990.0,42570.0,"3,6","87,2","20,6",5,"-19,7","6,89999999999999",0,54865.0,3661.0,645.0,0.0,10463.0,2951.0,1437.0,721.0,0.0,2022
78621,"42,5",15600,9380.0,23070.0,"40,1",5130.0,30970.0,6,17480,12910.0,23040.0,"25,6",9860.0,29160.0,3,"81,6","17,1","11,8","-13,5","3,00000000000001",0,34100.0,4594.0,840.0,0.0,8270.0,2725.0,1339.0,541.0,0.0,2022
78643,"67,5",29280,17620.0,44130.0,"16,9",9000.0,63130.0,7,27620,18570.0,39280.0,"11,4",12390.0,54460.0,"4,4","90,3","21,3","3,8","-23,5","8,09999999999999",0,9864.0,612.0,110.0,0.0,1721.0,384.0,248.0,86.0,0.0,2022
78644,"45,3",16950,9670.0,25770.0,"36,5",4970.0,35520.0,"7,2",18160,12870.0,24820.0,"25,8",9740.0,32820.0,"3,4","78,8","22,1","9,8","-14,8","4,09999999999999",0,5797.0,621.0,,0.0,1523.0,449.0,205.0,81.0,0.0,2022
79049,43,19960,14340.0,26270.0,"20,8",7800.0,35140.0,"4,5",20380,15810.0,25670.0,14,11680.0,33220.0,"2,8","68,5","29,8","5,9",-16,"11,8",0,17550.0,1668.0,365.0,0.0,3930.0,1540.0,432.0,424.0,0.0,2022
79191,"51,7",21870,13950.0,31200.0,"22,8",5780.0,43500.0,"7,5",21670,15670.0,29190.0,"15,8",11270.0,39070.0,"3,5","73,9","30,7","6,7","-18,9","7,59999999999999",0,58265.0,7210.0,2132.0,0.0,15334.0,5384.0,2263.0,1906.0,0.0,2022
79329,"39,1",18420,12700.0,24760.0,26,5930.0,33450.0,"5,6",19060,14630.0,24290.0,"17,5",11070.0,31570.0,"2,9",59,39,"7,4","-15,4",10,0,12183.0,1335.0,249.0,0.0,3183.0,1140.0,508.0,453.0,0.0,2022
80001,"37,3",17010,9090.0,24360.0,"36,9",2620.0,34200.0,13,17910,12960.0,23890.0,"25,6",9800.0,31990.0,"3,3","61,4","34,3","11,1","-15,5","8,70000000000002",0,20908.0,3983.0,810.0,0.0,6588.0,2508.0,1408.0,1049.0,0.0,2022
80021,44,17640,8940.0,27210.0,36,2430.0,39560.0,"16,3",18550,12980.0,25950.0,"25,3",9630.0,35770.0,"3,7","72,7","26,3","10,2","-18,2",9,0,121621.0,23443.0,5857.0,0.0,47219.0,13895.0,8160.0,4246.0,0.0,2022
81004,"45,8",19980,11830.0,29060.0,"27,6",4220.0,40760.0,"9,7",20360,14430.0,27940.0,"19,6",10420.0,37620.0,"3,6","60,2","39,1","7,4","-17,3","10,6",0,46439.0,7129.0,2330.0,0.0,14822.0,4638.0,2177.0,1847.0,0.0,2022
81021,"32,9",16960,10320.0,23570.0,"33,8",4550.0,32840.0,"7,2",17930,13240.0,23290.0,"24,1",9720.0,31170.0,"3,2","49,7","47,2","8,2",-14,"8,89999999999999",0,5433.0,688.0,181.0,0.0,1067.0,379.0,194.0,166.0,0.0,2022
81060,"32,9",17340,10940.0,23870.0,"31,6",4680.0,31320.0,"6,7",18220,13800.0,23740.0,"21,2",10400.0,30000.0,"2,9","51,9",44,"9,1",-13,8,0,8486.0,1206.0,306.0,0.0,2376.0,810.0,444.0,357.0,0.0,2022
81065,"41,9",18840,11490.0,27320.0,"29,1",4310.0,38660.0,9,19490,14120.0,26320.0,"20,3",10490.0,35860.0,"3,4","63,4","35,5",8,"-16,8","9,89999999999999",0,38386.0,5256.0,1414.0,0.0,10227.0,3403.0,1792.0,1187.0,0.0,2022
81099,"39,7",18640,11950.0,26110.0,"28,5",6000.0,35510.0,"5,9",19300,14230.0,25410.0,"19,6",10660.0,33090.0,"3,1","63,6","34,6","7,7",-15,"9,09999999999999",0,13253.0,1357.0,434.0,0.0,3448.0,1301.0,510.0,332.0,0.0,2022
81105,"30,1",16310,10050.0,22550.0,35,4770.0,30390.0,"6,4",17550,13260.0,22590.0,"23,5",10030.0,29030.0,"2,9","56,1","36,7","9,4",-13,"10,8",0,11956.0,1420.0,422.0,0.0,2884.0,1019.0,538.0,321.0,0.0,2022
82112,"36,8",16760,9270.0,24210.0,"37,1",4270.0,33840.0,"7,9",17820,12510.0,24030.0,"27,9",9280.0,31700.0,"3,4","61,7","34,3",9,"-14,3","9,3",0,10498.0,1266.0,367.0,0.0,2385.0,795.0,396.0,317.0,0.0,2022
82121,46,19820,11800.0,28430.0,"28,2",4750.0,39580.0,"8,3",20200,14450.0,27240.0,"19,4",10450.0,36240.0,"3,5","68,3","31,1",8,"-17,5","10,1",0,58392.0,7946.0,2426.0,0.0,15022.0,5263.0,2420.0,1949.0,0.0,2022
83023,"39,2",17780,10250.0,25320.0,"32,9",4360.0,35000.0,8,18550,13340.0,24710.0,"23,6",9870.0,32230.0,"3,3","65,5","31,8","8,8","-15,6","9,5",0,16362.0,2277.0,428.0,0.0,4256.0,1469.0,842.0,448.0,0.0,2022
83050,"47,7",20110,12490.0,28180.0,"26,4",5710.0,38430.0,"6,7",20380,14640.0,26910.0,"18,7",10620.0,35000.0,"3,3","66,1","34,1","6,9","-17,6","10,5",0,35517.0,4776.0,939.0,0.0,8944.0,3290.0,1669.0,849.0,0.0,2022
83061,"51,3",20610,13390.0,29280.0,24,7040.0,40880.0,"5,8",20560,14910.0,27570.0,"17,5",10800.0,36800.0,"3,4","59,9","41,7","5,2","-18,5","11,7",0,53857.0,5171.0,1117.0,0.0,11498.0,4439.0,1975.0,1033.0,0.0,2022
83062,"51,5",22040,14500.0,30810.0,"21,2",7570.0,42420.0,"5,6",21850,16120.0,28960.0,"14,5",11630.0,38260.0,"3,3","67,5","35,2","5,6","-18,1","9,80000000000001",0,23274.0,1934.0,814.0,0.0,6348.0,1860.0,706.0,602.0,0.0,2022
83069,"52,3",21620,14070.0,30560.0,22,7250.0,43010.0,"5,9",21370,15500.0,28760.0,"16,1",11030.0,38720.0,"3,5","60,4","40,2",5,"-19,6",14,0,47491.0,4034.0,1093.0,0.0,11192.0,4231.0,1787.0,1169.0,0.0,2022
83073,"41,5",19200,12020.0,26040.0,"28,1",4770.0,34210.0,"7,2",19770,14100.0,25250.0,"20,8",10040.0,31680.0,"3,2","61,8","37,4","7,3",-15,"8,50000000000001",0,9326.0,1086.0,188.0,0.0,2416.0,843.0,390.0,294.0,0.0,2022
83086,"43,9",19140,11650.0,27120.0,"28,7",5490.0,36410.0,"6,6",19670,13730.0,26140.0,"22,2",9520.0,33990.0,"3,6","60,4","37,8","6,5",-16,"11,3",0,9326.0,1036.0,187.0,0.0,1957.0,705.0,360.0,142.0,0.0,2022
83126,"46,6",19840,12040.0,27820.0,"27,5",5040.0,37240.0,"7,4",20020,14410.0,26300.0,"19,5",10430.0,33920.0,"3,3","64,6","36,5","7,6","-16,7","8,00000000000001",0,60772.0,7877.0,1797.0,0.0,15592.0,5566.0,2811.0,1825.0,0.0,2022
83137,"46,3",19290,10830.0,28130.0,"30,6",3820.0,39330.0,"10,3",19750,13850.0,26720.0,"21,4",10090.0,35780.0,"3,5","66,2","33,1","8,7","-17,4","9,39999999999998",0,150802.0,24570.0,5318.0,0.0,44890.0,15206.0,8742.0,4933.0,0.0,2022
84003,"37,3",16580,9710.0,23820.0,"36,5",4410.0,32820.0,"7,4",17620,12670.0,23400.0,"27,5",9580.0,30850.0,"3,2","56,6","37,5","8,7","-15,2","12,4",0,9803.0,1198.0,297.0,0.0,2619.0,940.0,470.0,213.0,0.0,2022
84007,"38,1",14750,6940.0,23850.0,"44,5",1930.0,34340.0,"17,8",16580,11820.0,23340.0,"32,1",8940.0,31770.0,"3,6","65,6","28,6","12,8","-15,6","8,59999999999998",0,89510.0,18192.0,3925.0,0.0,29438.0,9770.0,5923.0,2809.0,0.0,2022
84019,"40,8",17930,10240.0,25720.0,"33,1",4720.0,35090.0,"7,4",18690,13300.0,25050.0,"23,7",9870.0,32830.0,"3,3","65,7","31,7","8,7","-14,2","8,09999999999999",0,12900.0,1512.0,336.0,0.0,2942.0,1089.0,529.0,320.0,0.0,2022
84031,"37,1",16070,8460.0,24260.0,"39,9",4090.0,34770.0,"8,5",17430,12270.0,23860.0,"28,8",9120.0,32450.0,"3,6","63,8","31,2","10,2","-15,6","10,4",0,26223.0,3399.0,854.0,0.0,6948.0,2614.0,1227.0,722.0,0.0,2022
84035,"36,6",16430,9530.0,24200.0,"37,2",5100.0,34620.0,"6,8",17450,12680.0,23810.0,"27,1",9490.0,32340.0,"3,4","67,8","29,5","8,9","-15,8","9,59999999999999",0,23769.0,3055.0,767.0,0.0,6112.0,2345.0,964.0,577.0,0.0,2022
84054,"49,1",21080,13920.0,29570.0,"22,2",7500.0,41270.0,"5,5",21170,15420.0,28060.0,"15,9",11060.0,37580.0,"3,4","65,4","35,3","5,1","-18,1","12,3",0,17723.0,1197.0,326.0,0.0,3814.0,1476.0,506.0,345.0,0.0,2022
84080,"43,1",19230,12690.0,26570.0,"25,9",6870.0,35190.0,"5,1",19810,14630.0,25600.0,"17,9",10810.0,32640.0,3,74,"25,2","6,5","-16,1","10,4",0,11487.0,756.0,214.0,0.0,2608.0,1044.0,279.0,164.0,0.0,2022
84087,"41,2",18120,10470.0,26350.0,"32,3",4780.0,35890.0,"7,5",18830,13410.0,25430.0,"23,4",9910.0,33280.0,"3,4","65,7","31,8","8,4","-15,8","9,89999999999999",0,25335.0,3130.0,851.0,0.0,6768.0,2580.0,1110.0,648.0,0.0,2022
84089,"50,9",21600,14390.0,30450.0,21,7510.0,41040.0,"5,5",21560,15830.0,28670.0,"14,8",11450.0,37200.0,"3,2","72,6","29,6","5,4","-17,5","9,90000000000001",0,19108.0,1640.0,371.0,0.0,4388.0,1649.0,661.0,374.0,0.0,2022
84092,"42,2",17730,10170.0,25290.0,"33,6",4390.0,33410.0,"7,6",18610,13510.0,24610.0,"23,1",9930.0,31000.0,"3,1","66,4",32,"9,4","-14,7","6,89999999999999",0,16290.0,2170.0,482.0,0.0,3899.0,1568.0,650.0,300.0,0.0,2022
84129,"40,5",18210,11130.0,25230.0,"30,6",5120.0,33080.0,"6,5",19000,13770.0,24710.0,"21,7",10100.0,30890.0,"3,1","71,5",26,"8,7","-14,6","8,39999999999998",0,19073.0,2274.0,505.0,0.0,4658.0,1799.0,750.0,348.0,0.0,2022
84138,"38,7",17110,9600.0,24200.0,"35,6",4920.0,33170.0,"6,7",17850,12810.0,23670.0,"26,4",9770.0,31160.0,"3,2","57,6",38,"8,7","-14,4","10,1",0,7999.0,761.0,227.0,0.0,1858.0,695.0,302.0,231.0,0.0,2022
85092,"41,2",19470,13280.0,26440.0,"24,2",6460.0,36240.0,"5,6",19990,14980.0,25610.0,"16,7",11300.0,33420.0,3,59,"40,4","6,9","-15,7","9,39999999999999",0,11622.0,1162.0,346.0,0.0,3209.0,1095.0,432.0,505.0,0.0,2022
85191,48,20880,14010.0,28840.0,"22,2",7040.0,38700.0,"5,5",21050,15830.0,27430.0,"14,3",11760.0,35520.0,3,"69,5","32,3","6,6","-17,4",9,0,52539.0,6544.0,2587.0,0.0,15612.0,5550.0,1632.0,1748.0,0.0,2022
8604186194,"45,5",19000,9820.0,28300.0,"32,5",2190.0,40320.0,"18,4",19430,13300.0,26870.0,"23,9",9440.0,36620.0,"3,9",70,"30,2",9,"-17,9","8,70000000000002",0,83311.0,15604.0,2815.0,0.0,36802.0,10002.0,5316.0,1859.0,0.0,2022
86066,"43,2",18660,10680.0,26330.0,"30,8",2690.0,36290.0,"13,5",19260,13790.0,25420.0,"21,6",10020.0,33580.0,"3,4",59,"39,3","8,9","-16,1","8,90000000000001",0,31212.0,6111.0,1046.0,0.0,8295.0,2631.0,2270.0,814.0,0.0,2022
86194,"44,1",18420,9200.0,27770.0,"34,2",1790.0,39910.0,"22,3",19000,12970.0,26430.0,"25,3",9280.0,36160.0,"3,9","70,6","29,1","9,6","-17,9","8,60000000000002",0,74136.0,14300.0,2642.0,0.0,34326.0,8993.0,4799.0,1733.0,0.0,2022
8619486214,"45,5",19060,9840.0,28520.0,"32,4",2200.0,41160.0,"18,7",19490,13300.0,27030.0,"23,9",9400.0,37230.0,4,"70,6","29,7","8,9","-18,2",9,0,80804.0,14736.0,2867.0,0.0,35927.0,9491.0,4959.0,1921.0,0.0,2022
87085,"46,2",19070,10040.0,27960.0,"31,9",2770.0,39300.0,"14,2",19460,13550.0,26520.0,"22,7",9800.0,35750.0,"3,6","65,3","35,2","8,8","-17,6","8,30000000000001",0,111306.0,19405.0,4375.0,0.0,40780.0,13000.0,6041.0,4262.0,0.0,2022
88160,"43,7",18430,9370.0,27670.0,"33,9",2140.0,39610.0,"18,5",19030,13140.0,26360.0,"24,6",9770.0,36050.0,"3,7","65,8","32,4","9,4","-18,3","10,7",0,30355.0,6051.0,1606.0,0.0,9273.0,3273.0,1971.0,1060.0,0.0,2022
88209,"42,7",18690,11890.0,25410.0,"28,2",5750.0,32910.0,"5,7",19170,14320.0,24720.0,"19,1",10960.0,30780.0,"2,8","68,6","31,7","8,6","-14,5","5,59999999999999",0,7821.0,1039.0,208.0,0.0,2158.0,859.0,382.0,214.0,0.0,2022
88383,"39,7",17960,11060.0,26010.0,"30,7",4930.0,37380.0,"7,6",18690,13760.0,25230.0,"21,8",10300.0,34660.0,"3,4","60,8",37,8,"-16,7","10,9",0,6574.0,760.0,208.0,0.0,2011.0,733.0,286.0,213.0,0.0,2022
88413,"36,3",16670,9200.0,24290.0,"36,7",2790.0,34670.0,"12,4",17630,12770.0,23700.0,"26,6",9610.0,31830.0,"3,3","58,3","37,2","10,2","-15,9","10,2",0,18340.0,3374.0,654.0,0.0,5810.0,1997.0,1328.0,684.0,0.0,2022
89024,"46,5",18480,10640.0,26910.0,"31,6",4320.0,37660.0,"8,7",19040,13800.0,25780.0,"21,4",10300.0,34400.0,"3,3","66,4","33,6","8,8","-17,7","8,90000000000001",0,33267.0,4353.0,1666.0,0.0,9841.0,3652.0,1633.0,1459.0,0.0,2022
89206,"36,5",15990,8700.0,24020.0,"38,9",2310.0,33460.0,"14,5",17510,12260.0,23650.0,"29,2",9050.0,31340.0,"3,5","58,8","37,4","10,8","-14,8","7,8",0,8325.0,1577.0,259.0,0.0,2383.0,777.0,592.0,257.0,0.0,2022
89257,"36,7",15700,9060.0,21950.0,"39,4",4090.0,29020.0,"7,1",17120,13000.0,22000.0,"25,4",9860.0,27670.0,"2,8","56,3","38,9","11,6","-12,4","5,60000000000002",0,6310.0,1072.0,206.0,0.0,1693.0,602.0,368.0,265.0,0.0,2022
89387,"41,8",16620,8890.0,24900.0,"38,4",3320.0,35730.0,"10,8",17700,12830.0,24150.0,26,9590.0,32780.0,"3,4","62,3","34,4","10,4","-16,7","9,60000000000001",0,24424.0,3912.0,739.0,0.0,7000.0,2459.0,1413.0,1009.0,0.0,2022
9000890010,"43,7",17780,9630.0,26770.0,"34,5",3270.0,38250.0,"11,7",18500,13110.0,25770.0,"24,5",9790.0,34860.0,"3,6","72,1","28,1","9,4","-16,7","7,10000000000001",0,46551.0,7776.0,1513.0,0.0,14573.0,4675.0,2794.0,1366.0,0.0,2022
90010,"42,7",17430,9270.0,26370.0,"35,7",3010.0,37740.0,"12,5",18230,12950.0,25400.0,"25,5",9640.0,34520.0,"3,6","72,1","27,6","9,8","-16,6","7,10000000000002",0,42472.0,7372.0,1454.0,0.0,13692.0,4382.0,2657.0,1308.0,0.0,2022
9007590099,"50,2",20920,13680.0,29400.0,"23,5",6810.0,41140.0,6,21070,15680.0,28140.0,"15,3",11470.0,37290.0,"3,3",73,"29,6","6,4","-17,2","8,2",0,8832.0,795.0,176.0,0.0,1884.0,653.0,307.0,154.0,0.0,2022
91021,"56,7",20870,12470.0,30310.0,26,6330.0,40690.0,"6,4",21060,14870.0,28290.0,"18,5",10100.0,37010.0,"3,7",82,"23,9","6,1","-18,8","6,8",0,10937.0,820.0,153.0,0.0,2577.0,878.0,320.0,194.0,0.0,2022
91027,"58,9",21510,13230.0,30750.0,"24,3",6980.0,41180.0,"5,9",21600,15530.0,28810.0,"15,9",11160.0,37020.0,"3,3","85,6","20,1","6,3",-18,"6,00000000000001",0,34493.0,2894.0,436.0,0.0,7397.0,2230.0,1114.0,449.0,0.0,2022
91103,"62,7",23210,14360.0,32420.0,"21,7",7860.0,42740.0,"5,4",22930,16420.0,30130.0,"13,9",11710.0,38180.0,"3,3","86,6","20,8","5,6","-18,6","5,59999999999999",0,25061.0,1952.0,256.0,0.0,5495.0,1710.0,682.0,353.0,0.0,2022
91114,"69,6",27340,17380.0,38620.0,"16,6",9180.0,53160.0,"5,8",25900,18130.0,34830.0,11,12640.0,46060.0,"3,6","82,8","27,5","3,8","-22,8","8,7",0,23983.0,1365.0,222.0,0.0,4320.0,1156.0,537.0,307.0,0.0,2022
91174,"47,7",16510,9320.0,24980.0,"37,8",4320.0,33830.0,"7,8",17840,12790.0,24230.0,"26,1",9410.0,31070.0,"3,3","81,9","19,3","10,5","-15,9","4,2",0,51318.0,6961.0,1127.0,0.0,13243.0,4487.0,2457.0,1209.0,0.0,2022
9117491553,"51,1",17850,10030.0,27290.0,"34,4",4800.0,37660.0,"7,8",18850,13320.0,25930.0,"23,7",9740.0,34380.0,"3,5","82,1","20,9","8,9","-17,4","5,5",0,58256.0,7240.0,1169.0,0.0,14427.0,4842.0,2578.0,1269.0,0.0,2022
9120191657,"60,6",22640,13950.0,32470.0,"22,5",7580.0,44110.0,"5,8",22360,15890.0,30000.0,"14,2",11610.0,39310.0,"3,4","82,8",24,"5,7","-19,4","6,89999999999998",0,57264.0,4407.0,749.0,0.0,11641.0,3637.0,1563.0,849.0,0.0,2022
91207,"58,9",22140,13760.0,30580.0,23,7970.0,40410.0,"5,1",22180,16030.0,28700.0,"14,6",11620.0,36670.0,"3,2","80,3","25,1","6,2","-17,5","5,89999999999999",0,5912.0,370.0,85.0,0.0,1216.0,336.0,133.0,66.0,0.0,2022
91215,"46,4",16790,9760.0,24540.0,"37,4",4770.0,32720.0,"6,9",17880,13330.0,23860.0,"23,5",10110.0,30480.0,3,"80,3","21,4","10,6","-15,2","2,90000000000002",0,12003.0,1475.0,255.0,0.0,2647.0,879.0,425.0,225.0,0.0,2022
91223,"49,2",18430,11200.0,26310.0,"30,4",6080.0,35360.0,"5,8",19210,14110.0,25250.0,"20,1",10540.0,32190.0,"3,1","79,1","23,4","8,4",-17,"6,09999999999999",0,24444.0,2261.0,384.0,0.0,6130.0,2078.0,873.0,740.0,0.0,2022
91228,"46,8",16540,9660.0,25210.0,"37,5",5050.0,34690.0,"6,9",18050,13130.0,24530.0,"24,5",9850.0,31950.0,"3,2","82,4","18,7","10,5","-15,8","4,19999999999999",0,73297.0,11288.0,2052.0,0.0,18630.0,5343.0,2803.0,1484.0,0.0,2022
91235,"49,4",17590,10690.0,24840.0,"33,8",5190.0,31310.0,6,18730,13780.0,24150.0,"21,3",10040.0,29130.0,"2,9","91,3","10,7","10,6","-14,8","2,2",0,10987.0,1329.0,194.0,0.0,2169.0,797.0,337.0,143.0,0.0,2022
91286,"29,7",10760,6020.0,17590.0,60,2400.0,25600.0,"10,7",13810,10340.0,18810.0,45,7700.0,24760.0,"3,2","75,5","15,9","18,3","-12,5","2,79999999999998",0,28015.0,5908.0,803.0,0.0,6598.0,2108.0,1486.0,625.0,0.0,2022
9128691687,"47,3",15670,8440.0,25280.0,"41,3",4140.0,35380.0,"8,6",17380,12130.0,24400.0,"29,7",8890.0,32430.0,"3,6","79,7","21,5","10,5","-16,4","4,69999999999999",0,59998.0,8944.0,1270.0,0.0,13268.0,4256.0,2438.0,1076.0,0.0,2022
91345,"61,4",22870,14050.0,32660.0,"22,4",7450.0,44500.0,6,22420,15840.0,30210.0,"15,6",11420.0,39520.0,"3,5","84,3","24,2","5,3","-19,4","5,59999999999999",0,20623.0,1587.0,266.0,0.0,4234.0,1334.0,560.0,293.0,0.0,2022
91377,64,23700,13620.0,34830.0,"23,5",7280.0,46070.0,"6,3",23220,15940.0,31920.0,"15,9",11060.0,40660.0,"3,7","91,7","17,7","5,4","-19,8",5,0,50783.0,3667.0,708.0,0.0,11733.0,3104.0,1272.0,667.0,0.0,2022
91421,"64,2",25050,14910.0,36470.0,"20,2",7780.0,50290.0,"6,5",24180,16570.0,32980.0,"13,2",11700.0,44090.0,"3,8","80,7",28,"4,8",-22,"8,5",0,23372.0,1843.0,244.0,0.0,4616.0,1310.0,675.0,340.0,0.0,2022
9142191657,59,21870,13200.0,31940.0,"24,4",7020.0,43600.0,"6,2",21720,15390.0,29540.0,"15,7",11030.0,38560.0,"3,5","81,9","24,6","6,2","-19,5","6,8",0,53756.0,4707.0,678.0,0.0,11216.0,3436.0,1659.0,839.0,0.0,2022
91514,"63,4",23540,15400.0,32230.0,"19,2",8520.0,41550.0,"4,9",22980,16810.0,29540.0,"13,4",11790.0,37130.0,"3,1","82,2","25,7","4,8",-19,"6,3",0,8984.0,593.0,131.0,0.0,1855.0,556.0,234.0,105.0,0.0,2022
91521,"51,2",18620,10480.0,27460.0,"32,4",5460.0,37240.0,"6,8",19360,13450.0,26210.0,"23,1",9860.0,33750.0,"3,4","80,1","23,2","8,2","-16,6","5,09999999999999",0,29735.0,3273.0,462.0,0.0,6395.0,2072.0,1016.0,450.0,0.0,2022
91549,"62,5",23560,14310.0,33620.0,"21,7",7400.0,45560.0,"6,2",23050,16110.0,30920.0,"15,1",11320.0,40290.0,"3,6","81,3","25,9","5,3","-20,3","7,80000000000001",0,34669.0,2597.0,441.0,0.0,6882.0,2098.0,967.0,496.0,0.0,2022
